"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
-0.122658829472356,0.0493074663662013,-0.124665705318194,0.0318548781408427,-0.104049342194228,-0.122482794702952,-0.142499631716565,-0.203872457551611,-0.025335920456138,-0.0540825951491621,-0.0989568729204117,0.0553538442708777,-0.0708951397901641,0.199885758865335,0.0930067348278129,-0.0391300399533063,-0.00999384025506453,0.0133927509155421,-0.126864838007037,-0.10798946758564,-0.0978446321264286,-0.0772610389102816,0.126393248001938,0.0268949813795468,0.0648476122751506,-0.0838489722193572,0.0930267669297113,-0.070343207592836,-0.112224807190408,-0.0374656051891555,0.00237702395953335,0.0810619517152329,0.0452549443101999,-0.0813277267707302,-0.136809764282429,0.0253922181759395,-0.0307344602766252,0.0263802637835721,0.137227204432605,0.080576892188796,-0.0304165717600485,0.0557558996500083,-0.029309616391226,0.0191307509865057,-0.0184665175500164,0.0518788704782315,0.105520211594921,0.0467377925576224,0.104314232396748,0.0436153329538746,-3.54178531728137,-0.762543064929803,-1.18012043952501,0.740357214025368,1.98224788554945,-3.45730354501107,-1.61351472722128,0.713344408239144,-1.63351202778724,0.0331201731878012,0.486095860058435,-0.328869975715728,0.89317425089031,4.9879957688604,0.324659005664814,1.9584994627451,1.81418151746922,-1.00853312170861,2.24925028399236,-1.155370997493,2.97931474209227,2.31463947882966,0.382899574157265,0.917066123073855,-4.05153100133335,3.04467644131654,1.49592432472996,-1.70843048230603,0.495529027739752,0.561318353497566,-2.03427515154654,1.55094787900088,-2.22734124669428,0.776775468548474,-0.15847515654832,-1.08449696267231,2.06835934538934,-3.01749500100073,1.10563044402024,-0.0638329274824975,2.92356420472808,1.12409986947217,2.31576534401392,-0.140872022285,4.38863981278445,2.27506163725775,2.66463943037636,2.1925392355419,1.32591562946479,-0.621799092114926
0.0291789653037107,0.0711637481989148,0.00380668577538985,0.0623415976141476,-0.144549609303263,0.0317040465712978,0.253700864075019,-0.173582020887808,-0.124261013043457,-0.0509740296603348,-0.01035369286122,0.0541831824385246,0.00185144395371887,-0.0784984866545158,-0.147486827696183,0.0523891415283958,0.0736981108449374,-0.00893458889375662,-0.155654868300662,0.270599193281505,-0.0845182566967313,-0.0908958129260717,0.0122370445104847,0.0826363902934851,-0.0097815563245686,0.0358463836868128,0.00225715981313594,0.0346704105453287,-0.0780396955334569,-0.105504819570659,-0.0208054055777692,0.102177480064364,0.0994847958390603,-0.0229965724358579,-0.0699067516158357,0.0490091941419415,0.0531189982395971,-0.024277854391725,0.00690077911950348,-0.136464111437817,-0.0368793075477206,0.0369656045452302,-0.176815902836044,-0.0176495509716978,0.296528933509009,0.00050454905440489,-0.0229041287750254,0.0852394622013431,-0.0514061106665024,-0.145596831673916,2.20093520032997,-1.12938083433603,-0.301984264283001,0.773962183441639,-3.89906692575464,6.11192394883827,-0.307214705404901,-2.73512774279886,0.465083412357677,-1.18475941659985,-1.61821662532748,-1.72558929566539,-1.40181694927613,8.89768024902149,1.34608027485592,-0.133216135635934,2.99669429882122,1.80373050100056,-4.72408713023422,-0.134850236308672,2.69658265513856,0.6081804821615,1.26212017806032,-0.992372568587419,3.7127947124383,-1.5596111506894,1.19880765135105,2.20244534955756,2.49048309385875,1.90920117707202,-2.35168992300896,-1.12561521923817,0.589613149607193,0.451955759894292,-0.627169672757487,0.587349487985801,1.53341474923534,-1.373531325105,-0.114877274966602,-1.26519064879769,-1.56805402891394,0.944824815775695,1.42988010096948,-1.01631004893656,-3.74130100840812,0.47017157612248,2.78105966140074,0.639512802243188,-0.0248498600362551,-0.817414297212976
0.110455707270832,0.0190693094190599,-0.0428358698610108,-0.173326868355844,-0.00524851792848536,-0.156827145505135,0.10164446139175,0.213909038544607,-0.00763642887314006,-0.117537278557486,-0.0112543713596115,-0.0729192627997407,-0.0182125631601177,-0.0448401913978379,-0.0366105620309437,0.031484030497785,-0.086688465518446,0.0424788085097703,-0.121912049186221,-0.13749410309796,-0.0201024776977192,0.0972182389343725,0.226721656426136,0.0591801796368943,-0.0819804498448775,-0.0937596273749681,-0.0547310638776359,-0.136364287867377,-0.0701313010772537,0.119090264602012,-0.106662498095726,0.170539837213323,0.0431067899799755,-0.0753394897168414,0.0393326701800865,-0.059648587030211,0.12006093494832,0.0635091989308527,0.0346452889220191,0.0265867547863392,-0.0942220256077031,0.130533694679431,0.0758087418057964,0.0924839949424208,-0.17335393473315,-0.0462425725967288,0.00251718711487237,-0.0232642080524881,-0.0408235543031742,-0.104544395390121,1.37141162541762,3.56539398203234,3.50459916433461,-0.817390068395128,-3.38260970341158,0.15729400781741,2.53014072389947,0.26334241832042,0.0461162340687876,-1.84604460466623,-0.701460263240073,2.36780583439131,-0.000250649205124021,2.30250975983685,0.945691984091488,0.0339694848088764,2.18555636196106,-0.733774703400982,3.02427084319067,0.832138394386657,-2.97094734658096,-1.1218711613219,-2.71518039576426,3.03060422215351,3.74574568563862,1.02441667735074,-1.31689640127158,-3.09406409730486,2.94864805918769,0.929846011694436,-0.445040544843402,2.24497074855018,1.12172972372123,2.61737587530295,-0.0133945188186282,-0.283673807708379,-3.7393332190915,-0.979112407925461,1.02105512766669,-1.06939618485379,-5.95555203410963,-1.9142937331886,2.93868817067783,-2.32352021739151,9.01098689962236,2.86108294651864,0.871539646158355,-1.58459661577956,1.26406190384162,1.0198306817747
-0.245136701778089,0.0712379855187939,-0.0917252298129668,0.0853024231608986,0.184171102297393,0.0682578602476248,-0.160499630728895,-0.0200512472354239,0.138760083305914,0.0132427020053542,0.121089728552283,0.00608194063510438,-0.0660602173974549,0.0262216254980172,0.128069501227941,0.187223944329905,-0.0445046719188279,0.115855616551225,-0.0521089532536935,-0.0777323658379607,0.194837191116676,-0.241214380330764,0.0410581901371475,-0.0626704413046921,0.165930036430154,-0.0297931559287054,-0.207905757992634,-0.0541767079341316,0.12557256430682,-0.00735593438666016,0.00176155626195751,0.0487700517326033,0.0508475493619362,-0.102308339843461,-0.0743259804257515,0.106799473051834,-0.0340653257319395,0.0243395638837583,-0.148289456561922,0.0379100658017239,0.0410432470913343,-0.0188938708714072,-0.00616447980737962,0.0677978890859904,-0.171201157897502,-0.108597446113538,0.0645748339427084,-0.00449710979489722,-0.0168079452044501,-0.125226215721021,0.285529296730278,-0.184583482585077,-1.31573433429909,-1.7714927238849,-3.41360836021258,-2.14072725279905,-2.22330565690311,0.80630122382787,-1.6400382935476,1.15154920763182,-0.810262960668351,0.481807885204939,1.9249727573151,0.778715221599665,-1.41897042123494,1.90097670078676,-0.543791917761085,-3.1084862716425,3.59191094225658,0.420695298121688,-0.00838923860468831,1.1234564252207,-2.67981044889888,-0.712935087124553,3.16470184758163,1.53137113581542,-3.71325805457325,2.40873621111776,-1.4693600463675,-2.56150805104691,-0.0307352446837776,0.0685910319546104,-2.22803119297794,-2.13180901136756,-0.589819394468263,4.41772404783838,-8.36062077347444,2.0245169292939,-0.0344465694765091,1.28862629118715,7.15527840785383,1.14038011121427,5.45516713405245,-0.0451107347976186,-9.16826172959763,-2.9464106935593,0.551679715771843,-2.78607913974075,-0.122188094780762,-0.175977504923887
0.0495490152187128,0.0320346809377486,0.0432464535957297,0.00123460246904727,-0.0109036082444018,0.0723022473854755,0.122215526889268,0.138446882629518,-0.0485775996513552,0.0480809589527818,-0.174006923750713,-0.0925363247310746,-0.173582182551788,-0.106316483446645,0.0590334940432033,0.175010176876653,-0.133018230699149,0.171154077565903,-0.143437012270234,0.0465228666416385,0.0775392915373932,-0.0298238237618817,-0.0645771992790372,0.0950996410231259,0.0445087018522526,-0.0561150069313474,0.0709699530907933,0.0792490547759069,-0.0624996137685259,0.0152541537270469,-0.0311304056410444,-0.080414678015586,-0.032511649054982,-0.103168004669789,0.0492328285191056,0.144451302954329,-0.102756461607553,0.159467741538964,-0.135009713639501,0.0152423693695033,0.0287082886798908,0.0237715482649813,-0.0513670371600485,-0.0768881727978036,0.135811095656891,-0.146353837192158,0.060260585695612,0.0883850688328746,-0.0104518466764043,-0.0835397925278606,2.24616217599892,-2.60483892264557,5.3910559151679,1.3850012982935,-2.85002841978452,0.921058010241574,0.298376583664806,-0.120589095845298,-2.50793646532593,1.21821280898272,0.393260830948742,-1.02314545372501,-1.55803145814971,-0.166866848482255,-3.00758648994549,-2.12285878270406,2.73676205192162,-3.06710348904108,-2.61416598604159,1.35779716427728,-0.242906962868945,2.03791587576024,-1.12665207605475,1.17138301842728,-6.26355224285371,1.0401092929042,1.34807715989165,-0.5076758467443,-0.78685481136218,-1.06692809510298,-2.0229698291226,-3.32827571907569,-2.90692394783764,0.606932524606897,0.778367894345184,0.809320173656672,1.62463218439596,-0.291809546651038,2.36856649239153,2.50307162658191,-12.8435217758954,1.37282498068442,-5.13550740088437,1.24695221932109,-3.80658900890263,-4.56612722565465,0.223376536912185,-1.32811219035956,1.07865138209013,1.87366146676474
0.0519113761657073,0.077433685454357,0.0156600068088983,-0.018414704547295,0.0791337754140229,-0.196025927062237,0.110057448298201,0.175060212778151,0.00666707633355009,-0.0190454535967339,-0.113803269324004,-0.0771237660990498,0.0520199941666882,-0.00201702439965279,0.0469874792110698,-0.0390637175113969,-0.148162129650473,0.0512515580612137,0.0897035109129868,-0.0297227517717208,0.10023885136843,0.0742724765672073,0.16892630852772,0.0476945258177583,-0.0411439223830845,0.0868295638605604,0.125549451286584,-0.131089114469887,0.210334543962747,0.161151764323886,0.0164776224661493,0.0105557726901242,-0.115037044280679,-0.131747384949366,-0.0325948402513578,-0.0179419419989208,0.0883557074058424,-0.121744064432073,0.0025604882628098,0.0433147772259272,0.0823588378656268,0.0824095476474461,-0.0480410627134839,-0.0182692915164845,-0.238141027797564,-0.0604781650863487,-0.114019586890456,0.047258309447951,0.111518826735974,-0.150106683287035,-1.22644292119561,-0.561105170650736,7.26608631032317,1.65776890413147,-2.64739934561685,-3.62608583595992,1.46151197841611,-2.51134766926377,3.11284172954842,1.68462957968187,1.10148193252112,1.64653665035804,0.197317786196938,0.976509528373026,-3.21394964877688,-0.668256555998322,-1.48673626379018,-2.40423753298573,-5.02943189124923,-0.177392387210147,0.0403097950478513,2.31369232499249,1.14209327846054,-0.279966180312997,1.67281419230638,-3.62548147779287,1.56168514683851,-0.755845849012985,0.527390069208282,-2.15909279797751,0.782286939766041,4.27587586145593,-1.82162820639173,-0.798477539610805,-1.54800256807542,-2.26100152546001,5.05998104674107,3.94772473036498,-2.77401749495664,2.75175559051057,14.2170806932451,0.137433779791289,-10.1954952147017,-1.07685248171961,2.17197291567339,2.32070153461603,-2.06882157511791,-2.26226851906541,-0.82181871145799,1.71224437002657
-0.0587541153242532,0.189790259208394,0.148685158898408,0.112488594520853,-0.113648169504712,0.103871496567224,0.0616887649692427,0.0130180151584219,0.0796267321738644,-0.164586023528937,-0.182542003649572,-0.22791203905758,-0.0683286316547508,-0.106540714739848,0.0205291387335934,-0.113672102974306,-0.00398803908602488,-0.0776622583472243,-0.0176647371142633,-0.172365945951406,-0.0133571823329566,-0.121387102708924,0.0405045290375484,0.00793883194499729,0.0113149721058971,0.134779854663894,0.0672348439032139,0.00665732494102202,0.0975768730040784,-0.0197475125447396,-0.0525738255288519,0.0208627967255032,0.0983336609582406,-0.122962320827278,0.261387543416873,-0.030189681555589,-0.00257296052304751,-0.0730052470894712,0.00545967636973888,-0.0733803509684034,0.18605923016633,-0.085281525183712,0.140691281157858,0.174317779012708,-0.0362616910746283,-0.0315828820933286,0.123325245390332,-0.0534617318796247,-0.101947552447401,0.0272681513719916,-4.0936249886805,0.470110851351722,1.79361219450181,-0.791999506580175,-2.98995492068651,1.53226076136886,0.616816029018917,-4.03963376195242,-7.32260977787595,1.6454466182254,-2.8764956608791,-2.84766943765399,-1.75338992697524,1.10730634338324,1.44011762185124,0.996127991456151,-0.326950896776312,2.41366966736215,-5.76371468398232,3.10114910754151,1.89776283885295,0.706445994794194,0.61370096316926,-1.29008302044895,-0.202331483481871,0.705036138048854,-2.21877211159154,0.0499700582748376,-0.941661931234788,-1.17775804782155,-6.07558107165084,8.3772629705479,1.75211696875502,0.82497494171661,1.94775031497928,-2.21466233878519,-2.15992200911967,0.820976327596101,1.1878953390313,2.34391544788739,1.48911991532948,0.665027285703861,14.454565113749,-1.85798582341522,-0.52737784750087,-2.08673489170508,-1.50950437101177,3.63286128917076,1.20820194696914,0.935973759726823
-0.0559760493948838,0.122457672884063,-0.119823006446269,0.154754054177542,-0.0232087786606602,-0.0234447849854875,0.0409318384081949,0.000368602676104826,-0.163668739086846,-0.043498639359484,0.0562005854925441,0.144338321372137,0.135372372165275,-0.085272170485944,-0.0728272838000516,0.051915490827027,-0.0416426779419958,0.0456343718445155,-0.155719856043032,0.0265737247494608,-0.141777745329157,0.00302549049274531,-0.157705959147122,-0.0806470440021416,0.0664364983869064,-0.0560177016929978,-0.0652409338917984,0.0124248221825419,-0.0441159327639331,0.0962935702367248,0.0402061361120891,0.0555816327011652,0.0762932246018504,0.241996398114489,-0.129169700244576,0.140976533920755,-0.0378435950863728,0.117152516092948,-0.0845006892620773,-0.0800031526113475,-0.0681804804796659,-0.188822281891878,-0.00719773551053045,0.0438823784623865,0.0636900079339193,0.00639885175363686,0.0205425404467973,-0.0664244894294392,-0.00425509550409027,-0.018257284760151,-0.52886780069009,0.056488455437716,-4.67402784772987,-1.3897901955062,5.24552177612534,1.11917725160852,1.38251684064202,0.876017644235659,-3.01490264757282,-2.80569934862712,2.48464179665008,-5.47639598039124,-1.69466805890302,-0.160422144204399,-0.087946909668151,-2.12175791560617,-0.0486204074477576,-2.29550415679485,2.68804046793314,-1.79245137221502,5.01954163368141,-0.760395836905457,1.40021403401847,-1.88865315933396,-1.2561892855132,0.914615384775169,-0.495426202072844,-0.0387186015974706,-1.72172623455682,-0.578758719771684,1.68768219687629,-2.99169927615347,2.375783595534,-1.2973774716397,-4.31675307211062,4.55872516982594,1.41275636840186,0.540809853732474,-2.03142511512268,1.17634576956635,-2.21954995442859,-1.15067059071525,-4.27395374884957,-1.30395391617319,-1.80454994432478,2.14315225050197,1.99142259054133,-4.39012795291651,-0.972659420764689,-1.04677742584118
-0.0577598778760761,0.00344343408331329,-0.054454792724922,-0.123182376497787,0.0576079659935385,-0.0685662178593378,0.0147814937623828,0.0199474215433707,-0.147854366780997,0.042188799641509,-0.045735718042905,-0.0584979060857906,0.104337918349052,-0.012432431237543,-0.0115034064050303,-0.140605096484169,0.0614009708755343,-0.00399605275558482,-0.0759593509408587,-0.104788355615509,0.075370416542105,0.0487632087194498,-0.0549230155088472,0.0779258730166547,0.109704278497328,0.0781559798740847,-0.0783479456508683,0.0635243692576835,-0.0967702437620514,-0.191682842897933,0.196593819847055,0.0952202095503539,0.0654515388843737,0.0654902905771423,-0.0410428716109942,0.0230981323576809,0.0373201351386413,0.196132067870835,-0.0190926753377033,0.0976339442513563,0.123586070984541,0.107661737253947,0.0486327898329932,-0.113375105402862,0.0950075604134709,0.00654002506320967,0.207718620874868,-0.0489132901694767,0.115184827822178,-0.0661462280740946,-0.821570318671553,-4.43116381680266,-0.994527218947039,-0.740734270203327,-2.94622780660959,2.14991289152153,-0.471976343559993,-1.51822869071463,3.74005888545499,-3.38986661583481,-3.45357890856394,-2.85715545481794,-1.61438788880188,0.0330619525105184,2.57801469935016,-1.52164015337985,0.677806345896842,1.33384942232124,-6.3009590752757,-3.72419996610308,-6.63112537938152,0.0609551982800433,0.629599674873129,-1.07825186389472,-0.243732695059707,-2.21741895792731,0.772667220731804,1.6775680222107,4.35874722103741,0.0759496736452624,-0.837352711622698,1.37333744605908,-2.66554837990798,-4.03480499125055,-0.550415582199415,-2.71552293613779,-1.10265335207572,0.857773168393632,-1.65399714766174,0.679525828059703,-0.204099457754185,-2.49244122981594,-9.37840608053407,1.99895242404089,3.47315243987374,2.91959449304335,-1.02778349564268,-2.75327620727227,1.68283293729099,-0.580222492837172
-0.0911189573833689,-0.113290707667596,-0.00767250154321316,0.106605843537041,-0.0363319745830077,0.0457789342876971,0.0629078289161579,0.0690838202322164,-0.0992177029457953,-0.0735074820016754,-0.187743060207155,0.062037372181827,-0.0311412272686142,-0.00898921378822211,-0.0857539325808146,0.0591322174271811,-0.108246534531049,-0.0696859025863036,-0.0260628885848481,-0.13553851082034,-0.0211924868136818,-0.162548214155795,0.117692943205463,-0.153573676497899,-0.196793006453343,0.184499554868642,-0.0105118782350635,-0.0861991439153709,0.025631140606407,0.0822733808758972,-0.00873627744515596,0.0650709778127967,-0.0610593385398942,-0.0912944163206631,-0.0625713964929101,0.0150035779030867,-0.0967144031146802,0.262263388907142,0.111922406179246,0.0608072947065922,-0.164316673504795,-0.0918022549651294,0.0417743426161966,-0.0380202901384325,-0.0712951448659774,-0.0200542894849019,0.0305276618418647,0.0380532946544841,-0.113792070319712,-0.0323120768875569,0.14714842804954,-9.42578909899653,1.45918004443822,3.37556359834708,2.94303076794677,-0.995801452561828,-1.60312967785511,-1.00760142637101,0.870332475452669,4.75727388540702,-1.43374015959437,-2.50582277101445,-2.32254792906687,0.374332548970846,0.770247230274254,-2.31122371149934,-1.56051224779874,0.559137770261176,-0.355374851344421,-4.61042089479254,-3.11234328201754,0.27008061215139,-0.301545433751046,0.100611445587077,2.87048620041581,2.07835363926058,3.76109063963686,-2.4736275656515,-5.26125195047587,2.65802484876363,-0.132420533825548,-2.44362050175642,-0.764245086801566,2.46292452143073,0.512959164549459,1.63085796171583,-1.59067183383932,-1.12148881087872,0.0815560447751906,0.739330738881108,-2.71708295006013,-3.2000581904367,4.13522068048751,1.6517748420869,4.68402871718969,-2.637515220664,-1.04650327822967,-0.731133566454697,1.22338184327008,-1.21164920517901
